image_path,iod,miod,is_lv3,od_threshold_used,dilate_radius_used,low_iod,low_miod,low_both,figure_path
data\raw\train\IHC\01244_train_1+.png,63777.83984375,0.060823287814855576,0,0.2,2,0,0,0,
data\raw\train\IHC\01245_train_3+.png,55729.9296875,0.05315854400396347,1,0.25,0,0,0,0,
data\raw\train\IHC\01246_train_2+.png,146391.203125,0.13960953056812286,0,0.2,2,0,0,0,
data\raw\train\IHC\01247_train_1+.png,27969.419921875,0.09512340277433395,0,0.2,2,0,0,0,
data\raw\train\IHC\01248_train_1+.png,449037.3125,1.3664790391921997,0,0.2,2,0,0,0,
data\raw\train\IHC\01249_train_1+.png,5812.7744140625,0.005543493665754795,0,0.2,2,0,1,0,
data\raw\train\IHC\01250_train_2+.png,135607.28125,0.7738639712333679,0,0.2,2,0,0,0,
data\raw\train\IHC\01251_train_2+.png,67830.84375,0.7460415363311768,0,0.2,2,0,0,0,
data\raw\train\IHC\01252_train_1+.png,139924.75,0.6014957427978516,0,0.2,2,0,0,0,
data\raw\train\IHC\01254_train_2+.png,3056.205322265625,0.5332760810852051,0,0.2,2,0,0,0,
data\raw\train\IHC\01255_train_2+.png,1142.4176025390625,0.0010894943261519074,0,0.2,2,0,1,0,
data\raw\train\IHC\01256_train_1+.png,87287.7578125,1.012677788734436,0,0.2,2,0,0,0,
data\raw\train\IHC\01257_train_2+.png,29276.583984375,0.159695103764534,0,0.2,2,0,0,0,
data\raw\train\IHC\01258_train_2+.png,4218.83349609375,0.11106577515602112,0,0.2,2,0,0,0,
data\raw\train\IHC\01259_train_0.png,1068303.5,1.1997007131576538,0,0.2,2,0,0,0,
data\raw\train\IHC\01261_train_1+.png,117119.984375,0.23866626620292664,0,0.2,2,0,0,0,
data\raw\train\IHC\01263_train_3+.png,242908.765625,0.23173032701015472,1,0.25,0,0,0,0,
data\raw\train\IHC\01264_train_2+.png,54.17124938964844,5.166172923054546e-05,0,0.2,2,1,1,1,
data\raw\train\IHC\01265_train_2+.png,1458787.75,1.3912084102630615,0,0.2,2,0,0,0,
data\raw\train\IHC\01266_train_1+.png,62459.94921875,0.8832381367683411,0,0.2,2,0,0,0,
data\raw\train\IHC\01267_train_3+.png,443271.9375,0.4228358566761017,1,0.25,0,0,0,0,
data\raw\train\IHC\01268_train_2+.png,440.4154357910156,0.0004200128896627575,0,0.2,2,1,1,1,
data\raw\train\IHC\01270_train_2+.png,6713.380859375,0.006402378901839256,0,0.2,2,0,1,0,
data\raw\train\IHC\01272_train_1+.png,98603.28125,0.8581137657165527,0,0.2,2,0,0,0,
data\raw\train\IHC\01273_train_3+.png,5858.38232421875,1.9832031726837158,1,0.25,0,0,0,0,
data\raw\train\IHC\01274_train_1+.png,110818.6640625,0.10568491369485855,0,0.2,2,0,0,0,
data\raw\train\IHC\01275_train_1+.png,721225.8125,0.6878145337104797,0,0.2,2,0,0,0,
data\raw\train\IHC\01276_train_2+.png,19923.697265625,0.03428328409790993,0,0.2,2,0,1,0,
data\raw\train\IHC\01277_train_2+.png,60268.08984375,0.6969504356384277,0,0.2,2,0,0,0,
data\raw\train\IHC\01278_train_2+.png,173562.234375,0.16552184522151947,0,0.2,2,0,0,0,
data\raw\train\IHC\01279_train_2+.png,181686.578125,0.7028467059135437,0,0.2,2,0,0,0,
data\raw\train\IHC\01280_train_2+.png,224593.71875,0.21418926119804382,0,0.2,2,0,0,0,
data\raw\train\IHC\01283_train_3+.png,31736.94140625,0.09970889240503311,1,0.25,0,0,0,0,
data\raw\train\IHC\01284_train_0.png,4298.11376953125,0.1825411468744278,0,0.2,2,0,0,0,
data\raw\train\IHC\01285_train_2+.png,780489.1875,0.744332492351532,0,0.2,2,0,0,0,
data\raw\train\IHC\01286_train_3+.png,32590.19140625,0.03112325817346573,1,0.25,0,0,1,0,
data\raw\train\IHC\01287_train_1+.png,55019.21875,0.2379435896873474,0,0.2,2,0,0,0,
data\raw\train\IHC\01288_train_1+.png,16367.1318359375,2.660457134246826,0,0.2,2,0,0,0,
data\raw\train\IHC\01289_train_3+.png,211965.390625,0.20511575043201447,1,0.25,0,0,0,0,
data\raw\train\IHC\01290_train_2+.png,28789.70703125,0.43509358167648315,0,0.2,2,0,0,0,
data\raw\train\IHC\01291_train_2+.png,83.33426666259766,7.947374979266897e-05,0,0.2,2,1,1,1,
data\raw\train\IHC\01292_train_1+.png,937036.5625,1.0169086456298828,0,0.2,2,0,0,0,
data\raw\train\IHC\01293_train_0.png,381649.65625,0.6763204336166382,0,0.2,2,0,0,0,
data\raw\train\IHC\01294_train_1+.png,407672.8125,0.38878709077835083,0,0.2,2,0,0,0,
data\raw\train\IHC\01295_train_1+.png,12455.033203125,0.16577975451946259,0,0.2,2,0,0,0,
data\raw\train\IHC\01297_train_3+.png,19705.17578125,0.05756731331348419,1,0.25,0,0,0,0,
data\raw\train\IHC\01299_train_1+.png,1698.9561767578125,0.0016202508704736829,0,0.2,2,0,1,0,
data\raw\train\IHC\01300_train_2+.png,10514.36328125,0.1571912169456482,0,0.2,2,0,0,0,
data\raw\train\IHC\01301_train_1+.png,178192.578125,1.0914382934570312,0,0.2,2,0,0,0,
data\raw\train\IHC\01302_train_1+.png,164281.15625,0.7632073760032654,0,0.2,2,0,0,0,
data\raw\train\IHC\01303_train_3+.png,418316.59375,0.6248912811279297,1,0.25,0,0,0,0,
data\raw\train\IHC\01304_train_2+.png,274616.65625,0.6582279801368713,0,0.2,2,0,0,0,
data\raw\train\IHC\01305_train_0.png,1028279.5625,1.435543179512024,0,0.2,2,0,0,0,
data\raw\train\IHC\01306_train_3+.png,16628.6875,0.04977412149310112,1,0.25,0,0,1,0,
data\raw\train\IHC\01310_train_1+.png,246801.203125,0.8279891014099121,0,0.2,2,0,0,0,
data\raw\train\IHC\01311_train_0.png,63207.609375,0.5687103867530823,0,0.2,2,0,0,0,
data\raw\train\IHC\01314_train_2+.png,352874.90625,0.9749730229377747,0,0.2,2,0,0,0,
data\raw\train\IHC\01315_train_1+.png,33324.27734375,0.5096624493598938,0,0.2,2,0,0,0,
data\raw\train\IHC\01316_train_2+.png,47161.53515625,0.7015997767448425,0,0.2,2,0,0,0,
data\raw\train\IHC\01317_train_3+.png,3729.85791015625,0.00355745991691947,1,0.25,0,0,1,0,
data\raw\train\IHC\01318_train_0.png,1321452.25,1.3890225887298584,0,0.2,2,0,0,0,
data\raw\train\IHC\01319_train_2+.png,76769.875,0.07321345806121826,0,0.2,2,0,0,0,
data\raw\train\IHC\01320_train_3+.png,487050.59375,0.46530768275260925,1,0.25,0,0,0,0,
data\raw\train\IHC\01321_train_1+.png,404444.625,0.38570845127105713,0,0.2,2,0,0,0,
data\raw\train\IHC\01323_train_2+.png,82288.2734375,0.7486741542816162,0,0.2,2,0,0,0,
data\raw\train\IHC\01324_train_3+.png,188187.796875,1.454468011856079,1,0.25,0,0,0,0,
data\raw\train\IHC\01325_train_2+.png,12932.5859375,0.14528709650039673,0,0.2,2,0,0,0,
data\raw\train\IHC\01326_train_3+.png,2578.466064453125,0.0024617095477879047,1,0.25,0,0,1,0,
data\raw\train\IHC\01327_train_3+.png,50798.88671875,0.9523957967758179,1,0.25,0,0,0,0,
data\raw\train\IHC\01328_train_1+.png,711979.3125,0.6789963841438293,0,0.2,2,0,0,0,
data\raw\train\IHC\01329_train_2+.png,483413.71875,1.3325368165969849,0,0.2,2,0,0,0,
data\raw\train\IHC\01330_train_2+.png,113343.34375,0.20339255034923553,0,0.2,2,0,0,0,
data\raw\train\IHC\01331_train_2+.png,511.53607177734375,0.002096029696986079,0,0.2,2,0,1,0,
data\raw\train\IHC\01332_train_1+.png,221838.0625,0.2241118997335434,0,0.2,2,0,0,0,
data\raw\train\IHC\01333_train_2+.png,14676.322265625,0.4669080972671509,0,0.2,2,0,0,0,
data\raw\train\IHC\01334_train_2+.png,276338.1875,0.26353663206100464,0,0.2,2,0,0,0,
data\raw\train\IHC\01335_train_2+.png,74444.515625,0.07099582254886627,0,0.2,2,0,0,0,
data\raw\train\IHC\01337_train_1+.png,335738.125,0.3201848268508911,0,0.2,2,0,0,0,
data\raw\train\IHC\01338_train_0.png,211746.15625,0.4011992812156677,0,0.2,2,0,0,0,
data\raw\train\IHC\01339_train_1+.png,1131006.75,1.0786120891571045,0,0.2,2,0,0,0,
data\raw\train\IHC\01340_train_1+.png,16972.2890625,1.041883945465088,0,0.2,2,0,0,0,
data\raw\train\IHC\01343_train_2+.png,3424.460205078125,0.0032658197451382875,0,0.2,2,0,1,0,
data\raw\train\IHC\01344_train_2+.png,2917.18359375,0.002782043069601059,0,0.2,2,0,1,0,
data\raw\train\IHC\01345_train_2+.png,68090.0859375,0.06493576616048813,0,0.2,2,0,0,0,
data\raw\train\IHC\01346_train_0.png,808528.3125,0.974101185798645,0,0.2,2,0,0,0,
data\raw\train\IHC\01347_train_1+.png,1015542.1875,1.4207062721252441,0,0.2,2,0,0,0,
data\raw\train\IHC\01348_train_2+.png,149188.828125,0.1422775536775589,0,0.2,2,0,0,0,
data\raw\train\IHC\01349_train_2+.png,8555.3173828125,0.016232488676905632,0,0.2,2,0,1,0,
data\raw\train\IHC\01350_train_2+.png,1399227.0,1.334406852722168,0,0.2,2,0,0,0,
data\raw\train\IHC\01351_train_3+.png,1845021.25,1.760467767715454,1,0.25,0,0,0,0,
data\raw\train\IHC\01352_train_1+.png,39204.08984375,0.12103501707315445,0,0.2,2,0,0,0,
data\raw\train\IHC\01353_train_3+.png,201812.84375,1.245742917060852,1,0.25,0,0,0,0,
data\raw\train\IHC\01355_train_3+.png,122015.0390625,0.11657094210386276,1,0.25,0,0,0,0,
data\raw\train\IHC\01357_train_1+.png,283341.4375,0.2702154517173767,0,0.2,2,0,0,0,
data\raw\train\IHC\01358_train_2+.png,647947.6875,0.8776639103889465,0,0.2,2,0,0,0,
data\raw\train\IHC\01359_train_2+.png,205796.109375,0.5267369151115417,0,0.2,2,0,0,0,
data\raw\train\IHC\01360_train_2+.png,17389.58203125,0.016583997756242752,0,0.2,2,0,1,0,
data\raw\train\IHC\01361_train_2+.png,104377.453125,0.664993941783905,0,0.2,2,0,0,0,
data\raw\train\IHC\01362_train_2+.png,808.9370727539062,0.0007714625098742545,0,0.2,2,0,1,0,
data\raw\train\IHC\01363_train_2+.png,876728.75,0.836113691329956,0,0.2,2,0,0,0,
data\raw\train\IHC\01364_train_2+.png,381189.65625,0.3635307848453522,0,0.2,2,0,0,0,
data\raw\train\IHC\01365_train_1+.png,126832.0546875,0.6397678256034851,0,0.2,2,0,0,0,
data\raw\train\IHC\01366_train_2+.png,294229.09375,0.2805987298488617,0,0.2,2,0,0,0,
data\raw\train\IHC\01367_train_1+.png,124374.4140625,0.9171004891395569,0,0.2,2,0,0,0,
data\raw\train\IHC\01369_train_2+.png,76461.6953125,0.07291955500841141,0,0.2,2,0,0,0,
data\raw\train\IHC\01370_train_2+.png,1916.0423583984375,0.001827280386351049,0,0.2,2,0,1,0,
data\raw\train\IHC\01371_train_2+.png,103340.8515625,1.1126155853271484,0,0.2,2,0,0,0,
data\raw\train\IHC\01372_train_3+.png,154123.0,0.8326067328453064,1,0.25,0,0,0,0,
data\raw\train\IHC\01373_train_2+.png,664233.0625,0.6334620118141174,0,0.2,2,0,0,0,
data\raw\train\IHC\01374_train_1+.png,39018.90625,1.0492337942123413,0,0.2,2,0,0,0,
data\raw\train\IHC\01375_train_1+.png,597812.6875,0.5701186060905457,0,0.2,2,0,0,0,
data\raw\train\IHC\01376_train_2+.png,285458.03125,1.4093352556228638,0,0.2,2,0,0,0,
data\raw\train\IHC\01377_train_2+.png,99506.3359375,0.6972039341926575,0,0.2,2,0,0,0,
data\raw\train\IHC\01378_train_2+.png,6.64394998550415,6.336164460662985e-06,0,0.2,2,1,1,1,
data\raw\train\IHC\01379_train_1+.png,241141.3125,0.24754683673381805,0,0.2,2,0,0,0,
data\raw\train\IHC\01380_train_2+.png,87932.328125,0.3863781690597534,0,0.2,2,0,0,0,
data\raw\train\IHC\01382_train_3+.png,4388.8193359375,0.009788627736270428,1,0.25,0,0,1,0,
data\raw\train\IHC\01383_train_1+.png,88611.1015625,0.8566756248474121,0,0.2,2,0,0,0,
data\raw\train\IHC\01384_train_2+.png,11443.7119140625,0.05769657716155052,0,0.2,2,0,0,0,
data\raw\train\IHC\01385_train_1+.png,116594.09375,1.1977778673171997,0,0.2,2,0,0,0,
data\raw\train\IHC\01386_train_3+.png,29614.1953125,0.0282423235476017,1,0.25,0,0,1,0,
data\raw\train\IHC\01388_train_3+.png,486906.3125,0.4645489752292633,1,0.25,0,0,0,0,
data\raw\train\IHC\01389_train_1+.png,8420.46484375,0.008030381053686142,0,0.2,2,0,1,0,
data\raw\train\IHC\01390_train_2+.png,404432.6875,0.38569706678390503,0,0.2,2,0,0,0,
data\raw\train\IHC\01393_train_0.png,686747.125,0.8507611155509949,0,0.2,2,0,0,0,
data\raw\train\IHC\01394_train_3+.png,406381.9375,0.38766396045684814,1,0.25,0,0,0,0,
data\raw\train\IHC\01395_train_2+.png,15144.9404296875,0.562736988067627,0,0.2,2,0,0,0,
data\raw\train\IHC\01396_train_3+.png,72293.3046875,0.6898347735404968,1,0.25,0,0,0,0,
data\raw\train\IHC\01397_train_2+.png,64.11622619628906,6.114599818829447e-05,0,0.2,2,1,1,1,
data\raw\train\IHC\01398_train_2+.png,93921.28125,0.7710093855857849,0,0.2,2,0,0,0,
data\raw\train\IHC\01399_train_2+.png,651992.125,0.6217881441116333,0,0.2,2,0,0,0,
data\raw\train\IHC\01400_train_3+.png,59844.640625,0.057802144438028336,1,0.25,0,0,0,0,
data\raw\train\IHC\01401_train_1+.png,413507.5,0.4627418518066406,0,0.2,2,0,0,0,
data\raw\train\IHC\01402_train_2+.png,15013.7109375,0.09646496921777725,0,0.2,2,0,0,0,
data\raw\train\IHC\01403_train_2+.png,36851.09765625,1.1171061992645264,0,0.2,2,0,0,0,
data\raw\train\IHC\01404_train_1+.png,134191.4375,0.9168775081634521,0,0.2,2,0,0,0,
data\raw\train\IHC\01405_train_3+.png,225396.828125,0.21792104840278625,1,0.25,0,0,0,0,
data\raw\train\IHC\01407_train_1+.png,51901.703125,0.5042769908905029,0,0.2,2,0,0,0,
data\raw\train\IHC\01408_train_2+.png,919.4056396484375,0.0008768135448917747,0,0.2,2,0,1,0,
data\raw\train\IHC\01410_train_3+.png,336312.71875,0.32073280215263367,1,0.25,0,0,0,0,
data\raw\train\IHC\01411_train_1+.png,725326.625,1.232134222984314,0,0.2,2,0,0,0,
data\raw\train\IHC\01413_train_2+.png,1926.3118896484375,0.0018370741745457053,0,0.2,2,0,1,0,
data\raw\train\IHC\01414_train_3+.png,168.9696044921875,0.03151242062449455,1,0.25,0,1,1,1,
data\raw\train\IHC\01415_train_3+.png,253.76329040527344,0.020358065143227577,1,0.25,0,1,1,1,
data\raw\train\IHC\01416_train_3+.png,1240.861083984375,0.007909821346402168,1,0.25,0,0,1,0,
data\raw\train\IHC\01417_train_2+.png,240929.703125,0.22976846992969513,0,0.2,2,0,0,0,
data\raw\train\IHC\01418_train_1+.png,6556.01123046875,0.006252299528568983,0,0.2,2,0,1,0,
data\raw\train\IHC\01419_train_1+.png,307348.34375,0.5660378336906433,0,0.2,2,0,0,0,
data\raw\train\IHC\01420_train_2+.png,63872.32421875,0.12451012432575226,0,0.2,2,0,0,0,
data\raw\train\IHC\01421_train_2+.png,51568.5625,0.04917961359024048,0,0.2,2,0,1,0,
data\raw\train\IHC\01423_train_2+.png,26467.1015625,0.02524099498987198,0,0.2,2,0,1,0,
data\raw\train\IHC\01424_train_2+.png,102934.8828125,0.7079476714134216,0,0.2,2,0,0,0,
data\raw\train\IHC\01425_train_1+.png,11873.30078125,0.15790224075317383,0,0.2,2,0,0,0,
data\raw\train\IHC\01426_train_2+.png,11.925654411315918,1.1373190318408888e-05,0,0.2,2,1,1,1,
data\raw\train\IHC\01427_train_3+.png,87.0036392211914,0.00014296546578407288,1,0.25,0,1,1,1,
data\raw\train\IHC\01428_train_2+.png,506.9504699707031,0.00048346564290113747,0,0.2,2,0,1,0,
data\raw\train\IHC\01429_train_1+.png,322246.4375,1.2263814210891724,0,0.2,2,0,0,0,
data\raw\train\IHC\01430_train_3+.png,1670.9239501953125,0.008861497044563293,1,0.25,0,0,1,0,
data\raw\train\IHC\01432_train_2+.png,2478.611083984375,0.002363787731155753,0,0.2,2,0,1,0,
data\raw\train\IHC\01433_train_1+.png,387276.09375,0.36933526396751404,0,0.2,2,0,0,0,
data\raw\train\IHC\01436_train_2+.png,611261.875,0.5829447507858276,0,0.2,2,0,0,0,
data\raw\train\IHC\01437_train_2+.png,493790.03125,0.7313663363456726,0,0.2,2,0,0,0,
data\raw\train\IHC\01439_train_2+.png,13950.689453125,0.013304414227604866,0,0.2,2,0,1,0,
data\raw\train\IHC\01440_train_1+.png,337991.375,0.3223336935043335,0,0.2,2,0,0,0,
data\raw\train\IHC\01441_train_1+.png,0.4930908679962158,4.702480964624556e-07,0,0.2,2,1,1,1,
data\raw\train\IHC\01442_train_3+.png,601324.875,0.5734680891036987,1,0.25,0,0,0,0,
data\raw\train\IHC\01443_train_2+.png,99137.53125,0.094544917345047,0,0.2,2,0,0,0,
data\raw\train\IHC\01444_train_0.png,3614.02490234375,0.18478499352931976,0,0.2,2,0,0,0,
data\raw\train\IHC\01447_train_3+.png,30766.099609375,0.049301013350486755,1,0.25,0,0,1,0,
data\raw\train\IHC\01449_train_2+.png,203579.125,0.19414818286895752,0,0.2,2,0,0,0,
data\raw\train\IHC\01450_train_2+.png,4929.80224609375,0.004701425787061453,0,0.2,2,0,1,0,
data\raw\train\IHC\01451_train_3+.png,489292.84375,0.46662601828575134,1,0.25,0,0,0,0,
data\raw\train\IHC\01452_train_2+.png,557135.0625,0.5313253998756409,0,0.2,2,0,0,0,
data\raw\train\IHC\01453_train_3+.png,790464.75,0.9551913142204285,1,0.25,0,0,0,0,
data\raw\train\IHC\01454_train_0.png,6088.8505859375,0.1625514030456543,0,0.2,2,0,0,0,
data\raw\train\IHC\01455_train_2+.png,82598.3125,0.955247163772583,0,0.2,2,0,0,0,
data\raw\train\IHC\01456_train_3+.png,375022.6875,0.5361312031745911,1,0.25,0,0,0,0,
data\raw\train\IHC\01457_train_3+.png,36428.5390625,0.03474096208810806,1,0.25,0,0,1,0,
data\raw\train\IHC\01458_train_3+.png,836.7275390625,0.04216314107179642,1,0.25,0,0,1,0,
data\raw\train\IHC\01459_train_1+.png,113635.640625,0.10837139189243317,0,0.2,2,0,0,0,
data\raw\train\IHC\01460_train_1+.png,330087.9375,0.3147963881492615,0,0.2,2,0,0,0,
data\raw\train\IHC\01461_train_3+.png,55492.73828125,0.7051711678504944,1,0.25,0,0,0,0,
data\raw\train\IHC\01462_train_3+.png,611903.625,0.5839410424232483,1,0.25,0,0,0,0,
data\raw\train\IHC\01463_train_3+.png,167765.3125,0.1599934697151184,1,0.25,0,0,0,0,
data\raw\train\IHC\01464_train_2+.png,106494.0,0.1356481909751892,0,0.2,2,0,0,0,
data\raw\train\IHC\01465_train_2+.png,1128899.375,1.0766023397445679,0,0.2,2,0,0,0,
data\raw\train\IHC\01467_train_2+.png,127034.3359375,0.12114938348531723,0,0.2,2,0,0,0,
data\raw\train\IHC\01468_train_3+.png,1117.49853515625,0.0027334599290043116,1,0.25,0,0,1,0,
data\raw\train\IHC\01471_train_3+.png,138516.890625,0.13211461901664734,1,0.25,0,0,0,0,
data\raw\train\IHC\01472_train_3+.png,63841.7265625,0.060887351632118225,1,0.25,0,0,0,0,
data\raw\train\IHC\01473_train_2+.png,117835.28125,0.15241919457912445,0,0.2,2,0,0,0,
data\raw\train\IHC\01474_train_2+.png,358338.25,0.6392790079116821,0,0.2,2,0,0,0,
data\raw\train\IHC\01475_train_3+.png,115061.515625,0.10973121225833893,1,0.25,0,0,0,0,
data\raw\train\IHC\01476_train_1+.png,145593.796875,1.6220885515213013,0,0.2,2,0,0,0,
data\raw\train\IHC\01477_train_1+.png,699488.9375,0.7173789143562317,0,0.2,2,0,0,0,
data\raw\train\IHC\01478_train_2+.png,0.19931741058826447,1.9008389529062697e-07,0,0.2,2,1,1,1,
data\raw\train\IHC\01479_train_2+.png,3499615.25,3.3374931812286377,0,0.2,2,0,0,0,
data\raw\train\IHC\01480_train_3+.png,1073735.875,1.0239943265914917,1,0.25,0,0,0,0,
data\raw\train\IHC\01481_train_2+.png,3415.232666015625,0.003257019678130746,0,0.2,2,0,1,0,
data\raw\train\IHC\01482_train_3+.png,31268.5390625,1.2074193954467773,1,0.25,0,0,0,0,
data\raw\train\IHC\01483_train_2+.png,10020.3369140625,0.009556137956678867,0,0.2,2,0,1,0,
data\raw\train\IHC\01484_train_2+.png,168282.3125,0.16048651933670044,0,0.2,2,0,0,0,
data\raw\train\IHC\01485_train_2+.png,125.68013000488281,0.00011985791206825525,0,0.2,2,1,1,1,
data\raw\train\IHC\01486_train_2+.png,178619.34375,1.0756702423095703,0,0.2,2,0,0,0,
data\raw\train\IHC\01487_train_2+.png,29.611412048339844,2.8239643143024296e-05,0,0.2,2,1,1,1,
data\raw\train\IHC\01488_train_2+.png,651771.75,1.2086589336395264,0,0.2,2,0,0,0,
data\raw\train\IHC\01489_train_1+.png,256622.21875,0.2447340190410614,0,0.2,2,0,0,0,
data\raw\train\IHC\01491_train_2+.png,613814.9375,1.166208028793335,0,0.2,2,0,0,0,
data\raw\train\IHC\01492_train_2+.png,7602.4580078125,0.007250268943607807,0,0.2,2,0,1,0,
data\raw\train\IHC\01493_train_2+.png,629981.75,0.8912813663482666,0,0.2,2,0,0,0,
data\raw\train\IHC\01494_train_2+.png,884.9105834960938,0.000843916495796293,0,0.2,2,0,1,0,
data\raw\train\IHC\01495_train_3+.png,125957.0859375,0.24275314807891846,1,0.25,0,0,0,0,
data\raw\train\IHC\01496_train_3+.png,18993.3828125,1.185012698173523,1,0.25,0,0,0,0,
data\raw\train\IHC\01497_train_2+.png,27799.22265625,0.026511404663324356,0,0.2,2,0,1,0,
data\raw\train\IHC\01498_train_1+.png,250649.765625,0.9819236993789673,0,0.2,2,0,0,0,
data\raw\train\IHC\01499_train_3+.png,971058.1875,2.6172523498535156,1,0.25,0,0,0,0,
data\raw\train\IHC\01500_train_2+.png,232771.796875,1.0577170848846436,0,0.2,2,0,0,0,
data\raw\train\IHC\01501_train_3+.png,4670.79931640625,0.008144659921526909,1,0.25,0,0,1,0,
data\raw\train\IHC\01502_train_2+.png,1.3397203701970284e-07,1.2776569082231792e-13,0,0.2,2,1,1,1,
data\raw\train\IHC\01504_train_3+.png,888540.375,0.8474565148353577,1,0.25,0,0,0,0,
data\raw\train\IHC\01505_train_2+.png,287.5163269042969,0.00027419693651609123,0,0.2,2,1,1,1,
data\raw\train\IHC\01506_train_1+.png,1205.068115234375,0.0011492425110191107,0,0.2,2,0,1,0,
data\raw\train\IHC\01507_train_1+.png,156298.34375,0.5172632932662964,0,0.2,2,0,0,0,
data\raw\train\IHC\01508_train_2+.png,19386.521484375,0.9189231395721436,0,0.2,2,0,0,0,
data\raw\train\IHC\01509_train_1+.png,4377.349609375,0.1278804987668991,0,0.2,2,0,0,0,
data\raw\train\IHC\01510_train_1+.png,79493.7265625,0.7798013091087341,0,0.2,2,0,0,0,
data\raw\train\IHC\01511_train_3+.png,17618.767578125,0.04824019968509674,1,0.25,0,0,1,0,
data\raw\train\IHC\01512_train_2+.png,1256.8424072265625,0.0011986183235421777,0,0.2,2,0,1,0,
data\raw\train\IHC\01513_train_3+.png,580743.8125,0.6726702451705933,1,0.25,0,0,0,0,
data\raw\train\IHC\01515_train_2+.png,381411.6875,0.868805468082428,0,0.2,2,0,0,0,
data\raw\train\IHC\01516_train_3+.png,13966.5419921875,0.061806242913007736,1,0.25,0,0,0,0,
data\raw\train\IHC\01517_train_1+.png,531305.5,0.5066924095153809,0,0.2,2,0,0,0,
data\raw\train\IHC\01518_train_1+.png,146603.4375,0.7894595861434937,0,0.2,2,0,0,0,
data\raw\train\IHC\01519_train_2+.png,2117705.0,2.0196008682250977,0,0.2,2,0,0,0,
data\raw\train\IHC\01520_train_2+.png,11418.78125,0.5499051809310913,0,0.2,2,0,0,0,
data\raw\train\IHC\01522_train_2+.png,584.5062255859375,0.0005574285751208663,0,0.2,2,0,1,0,
data\raw\train\IHC\01523_train_2+.png,45883.51953125,0.20773711800575256,0,0.2,2,0,0,0,
data\raw\train\IHC\01524_train_3+.png,10897.921875,1.2507656812667847,1,0.25,0,0,0,0,
data\raw\train\IHC\01526_train_2+.png,931.465576171875,0.0008883147966116667,0,0.2,2,0,1,0,
data\raw\train\IHC\01527_train_2+.png,78549.5,1.0857176780700684,0,0.2,2,0,0,0,
data\raw\train\IHC\01528_train_3+.png,199447.234375,0.19028374552726746,1,0.25,0,0,0,0,
data\raw\train\IHC\01529_train_1+.png,20554.154296875,0.4252612888813019,0,0.2,2,0,0,0,
data\raw\train\IHC\01530_train_1+.png,318676.96875,0.4151688516139984,0,0.2,2,0,0,0,
data\raw\train\IHC\01531_train_2+.png,27883.1875,0.026591479778289795,0,0.2,2,0,1,0,
data\raw\train\IHC\01532_train_2+.png,2100353.5,2.0030531883239746,0,0.2,2,0,0,0,
data\raw\train\IHC\01533_train_2+.png,118963.359375,1.0389087200164795,0,0.2,2,0,0,0,
data\raw\train\IHC\01534_train_2+.png,728399.8125,0.6946561932563782,0,0.2,2,0,0,0,
data\raw\train\IHC\01535_train_3+.png,375164.3125,0.4386111795902252,1,0.25,0,0,0,0,
